0.0,1.0,1.0,-1,-1,-1,0.0,1.0,0.0,0.1618457300275482,0.0,0.19443984775773623,0.8381542699724518,0.27860106698280973,0.8381542699724518,.
0.01,1.0,0.9843878389482333,-1,-1,-1,0.015612161051766639,0.9843878389482333,0.0,0.174931129476584,0.015612161051766639,0.19691637338696164,0.8360083740404746,0.28177458033573144,0.8250688705234159,.
0.02,1.0,0.9843878389482333,-1,-1,-1,0.015612161051766639,0.9843878389482333,0.0,0.174931129476584,0.015612161051766639,0.19691637338696164,0.8360083740404746,0.28177458033573144,0.8250688705234159,.
0.03,0.9446808510638298,0.6351684470008216,-1,-1,-1,0.3648315529991783,0.6351684470008216,0.05531914893617021,0.45867768595041325,0.3095124040630081,0.26334519572953735,0.7768844221105528,0.36097560975609755,0.5413223140495868,.
0.04,0.9446808510638298,0.6351684470008216,-1,-1,-1,0.3648315529991783,0.6351684470008216,0.05531914893617021,0.45867768595041325,0.3095124040630081,0.26334519572953735,0.7768844221105528,0.36097560975609755,0.5413223140495868,.
0.05,0.9446808510638298,0.6351684470008216,-1,-1,-1,0.3648315529991783,0.6351684470008216,0.05531914893617021,0.45867768595041325,0.3095124040630081,0.26334519572953735,0.7768844221105528,0.36097560975609755,0.5413223140495868,.
0.060000000000000005,0.9446808510638298,0.6351684470008216,-1,-1,-1,0.3648315529991783,0.6351684470008216,0.05531914893617021,0.45867768595041325,0.3095124040630081,0.26334519572953735,0.7768844221105528,0.36097560975609755,0.5413223140495868,.
0.07,0.9446808510638298,0.6351684470008216,-1,-1,-1,0.3648315529991783,0.6351684470008216,0.05531914893617021,0.45867768595041325,0.3095124040630081,0.26334519572953735,0.7768844221105528,0.36097560975609755,0.5413223140495868,.
0.08,0.9063829787234042,0.5382087099424815,-1,-1,-1,0.4617912900575185,0.5382087099424815,0.09361702127659574,0.5337465564738292,0.36817426878092274,0.2872943080658214,0.7546082949308756,0.386219401631913,0.4662534435261708,.
0.09,0.8978723404255319,0.5209531635168447,-1,-1,-1,0.4790468364831553,0.5209531635168447,0.10212765957446808,0.546831955922865,0.3769191769086872,0.2918395573997234,0.7502958579881657,0.3907407407407407,0.45316804407713496,.
0.09999999999999999,0.8978723404255319,0.5209531635168447,-1,-1,-1,0.4790468364831553,0.5209531635168447,0.10212765957446808,0.546831955922865,0.3769191769086872,0.2918395573997234,0.7502958579881657,0.3907407407407407,0.45316804407713496,.
