0,0,1,49.02922499145002,47.75520111060513,2.521770560381683E-12,4.829014254135873E-12,11.598294429615843,11.316141512660657,.
0,15,2,11.270715332312585,10.960651314169569,7.873938136767553E-4,9.30670991171079E-4,3.103808001657299,3.031203822748439,.
0,16,3,12.126066885735067,11.587604298588632,4.972187682804061E-4,6.639288875147573E-4,3.303452486613703,3.1778784348094438,.
0,17,4,2.1152750779626026,2.11862254800913,0.14583584785566828,0.14551736788437986,0.8361357091298329,0.837085169384566,.
0,18,5,14.737025768894362,13.738476885355354,1.2359510278061843E-4,2.1010580113254348E-4,3.907998736993881,3.677561956327645,.
0,19,6,23.22370172193192,21.12122447273126,1.4420899537714933E-6,4.3112650772848495E-6,5.841007648626208,5.365395273814426,.
0,20,7,11.202012921480295,11.8080462220308,8.170864892320419E-4,5.897528846418101E-4,3.0877319706301583,3.2293299261847044,.
0,21,8,49.965124683260036,51.63732094390768,1.5650305830849527E-12,6.676038649288789E-13,11.805477171257943,12.1754811577441,.
0,22,9,44.24363822907538,41.85530038535031,2.8994513839058082E-11,9.82839829323182E-11,10.537684168819007,10.007517252166743,.
0,23,10,63.37280353592907,57.62926698965662,1.7106357036192265E-15,3.164813490673618E-14,14.766842467813154,13.499651878808704,.
0,24,11,20.016032739715303,20.636526101675372,7.679557052376061E-6,5.552657908072507E-6,5.114663828830021,5.255499082013275,.
0,25,12,6.33520391149782,6.242908939472297,0.01183645074668338,0.012469150732958276,1.9267785047255013,1.9041631250739892,.
0,26,13,12.410217503661157,10.499301593583601,4.2699113098520515E-4,0.0011941967400155556,3.369581145593682,2.9229241187137665,.
0,27,14,61.91009902620563,55.52162175961966,3.595010605381837E-15,9.243667571948725E-14,14.44429982409834,13.034155681352196,.
1,0,1,19.031603535617723,19.488524225209687,1.2857129291847372E-5,1.012058800033987E-5,4.89085598878996,4.994794254503677,.
1,15,2,8.660505723161215,8.305685244255164,0.003251810337057702,0.003952116841041978,2.48787479271245,2.403170224340055,.
1,16,3,2.9384553092418266,4.8843117058214105,0.0864934109518416,0.027101838346062335,1.0630169757288384,1.5670012494771628,.
1,17,4,2.5791315721368346,2.6212989212545144,0.10828105364720042,0.10543809888749067,0.9654475269046835,0.9770024332708891,.
1,18,5,16.5085433414074,15.392731484439771,4.843135697250747E-5,8.732354375747269E-5,4.31487336251621,4.058868648099331,.
1,19,6,7.237585665855217,6.87261592938839,0.007139291786193935,0.008752643891813128,2.1463448678601043,2.0578607407849514,.
1,20,7,10.397726421604615,9.742992831685095,0.0012617056770449914,0.0018000757836922308,2.899041942827987,2.7447092105930646,.
1,21,8,15.299374053827446,17.967403046138777,9.174690759331558E-5,2.2472038477597408E-5,4.037408565089958,4.648357530188023,.
1,22,9,16.174558035400022,15.870369833248725,5.77647608161157E-5,6.783244507791233E-5,4.238337020581021,4.168562528140541,.
1,23,10,7.1543630526776605,7.245784337270675,0.007478184700209237,0.007106766418149092,2.126203812611716,2.1483279585094506,.
1,24,11,9.46308148055329,10.42307166067313,0.0020964858667346375,0.0012445073229911813,2.678508061006584,2.9050025435509252,.
1,25,12,4.481899396710428,4.3069869198824,0.034255630694218275,0.03795613245047183,1.465268032100305,1.4207180465342633,.
1,26,13,2.99539366386825,2.774815483632735,0.0835016160516241,0.095757691087351,1.078305119300695,1.018826334198468,.
1,27,14,26.841756151131428,26.002206417859878,2.208142757201803E-7,3.4102738508593607E-7,6.6559728527449975,6.467210745012857,.
2,0,1,9.554036538502366,9.10255144229104,0.0019951020231813096,0.002552531849921536,2.700034890968831,2.5930288301778304,.
2,15,2,16.57771779448621,15.872808783081233,4.66964495977523E-5,6.774508139632297E-5,4.330716138250173,4.169122231080566,.
2,16,3,12.603661088730737,12.39020303589322,3.8499192274805104E-4,4.3159232217177424E-4,3.414548382031106,3.364926289818808,.
2,17,4,1.2407663896583565,1.2861435542021153,0.26532340296101276,0.25675986267885387,0.5762244412028771,0.5904728652584871,.
2,18,5,6.983397066949637,6.475341456411119,0.00822693023162141,0.010938129765575746,2.0847621857070924,1.9610569286356174,.
2,19,6,18.10339380252791,16.030212299904377,2.0922817798007197E-5,6.233972246611386E-5,4.679379826892866,4.205235135516086,.
2,20,7,7.080904333241332,7.560758455219328,0.00779096817529451,0.0059652881631445664,2.108408569662357,2.22436857217121,.
2,21,8,53.944757177453646,63.3351602348585,2.0620651835815994E-13,1.7436403479383625E-15,12.685697610428662,14.758543089938682,.
2,22,9,22.848302634057767,21.303239483741237,1.753040750006859E-6,3.9206837903381435E-6,5.756207988471281,5.406638182858933,.
2,23,10,10.128924812030073,12.31690297385787,0.001459605246707081,4.488748487974448E-4,2.835764584186645,3.3478747281570347,.
2,24,11,10.496844386855,9.699203102635023,0.0011957859065682315,0.0018434793880572377,2.922346569443814,2.7343617138772554,.
2,25,12,8.424150805396943,8.408460004088269,0.0037026953590085093,0.0037347889544357762,2.4314820182622237,2.4277339342805964,.
2,26,13,9.798300489617176,7.858325681518836,0.0017467322451777366,0.005058721605212341,2.7577736624778124,2.295959220304198,.
2,27,14,19.451745039879576,18.485625088615247,1.0317353283055292E-5,1.7119062705484858E-5,4.986431698250162,4.766520017286159,.
3,0,1,13.622619660319096,14.448346732673985,2.2347664128777832E-4,1.44056252555683E-4,3.6507678644335195,3.841467887043409,.
3,15,2,4.399777234195803,4.411376304998337,0.03594362534137918,0.03570002717371312,1.4443781212628952,1.4473314533166817,.
3,16,3,11.533283870688452,12.232904629450662,6.836115302673914E-4,4.6954044813496843E-4,3.1651906207768237,3.328326989883115,.
3,17,4,0.28072802133532965,0.282939575045018,0.5962244423819916,0.5947809562917072,0.22459022391889588,0.22564294517669548,.
3,18,5,8.308112734677438,9.235000274754283,0.0039468381290925225,0.002374323666795672,2.403750684874683,2.6244600785061523,.
3,19,6,1.1610881345981972,1.15890002741737,0.28123998517651405,0.28169378190818195,0.5509229336273046,0.5502227394990313,.
3,20,7,3.8520528996742596,3.8640873160529035,0.049685142231512436,0.049330016706070706,1.3037734626060278,1.306888737459953,.
3,21,8,5.914190696100114,5.994563670054091,0.01501940091403127,0.01435002995239501,1.823347389896384,1.8431471924389577,.
3,22,9,13.162385116849245,13.380852663463962,2.8562509082344367E-4,2.542061364752984E-4,3.5442036444885194,3.594813969890612,.
3,23,10,2.2562146572468134,2.2691101284740376,0.13307899966129821,0.13197566219576684,0.8758904723298986,0.8795061502230375,.
3,24,11,6.016522988505748,7.919969671024512,0.014172542075112218,0.004889209199768305,1.8485522450117542,2.310761379720983,.
3,25,12,8.719784005445518,8.82450193214606,0.0031477533195381664,0.002972125035238811,2.501999309400988,2.526932924059505,.
3,26,13,7.280598077661736,7.74076019561125,0.0069703324888830825,0.005398806815150599,2.156746505310423,2.2677022125574924,.
3,27,14,0.03742403038659919,0.03757516500259869,0.8466042777069189,0.8462987025803272,0.07231954146109122,0.07247632492035885,.
4,0,1,3.5860555468871897,3.5796055342349935,0.05826638928423883,0.05849303946468515,1.2345818939146054,1.2328958108739143,.
4,15,2,2.7692307692307687,2.617810857827235,0.09609232945567325,0.10567013292244387,1.0173112783879565,0.9760477462773067,.
4,16,3,1.872,3.2872032369123003,0.1712461927164839,0.06982185859448797,0.7663790753135089,1.1560085948431382,.
4,17,4,3.348056789405953,3.946638973060443,0.06728439838362643,0.04696508284871878,1.1720856264357362,1.3282249072098764,.
4,18,5,8.052748789671867,7.229193087671182,0.004543466488381921,0.007172743965710819,2.342612670861047,2.1443146712227685,.
4,19,6,7.9109898190045245,7.164302542724651,0.004913537765810799,0.007436860055590633,2.308605701579963,2.128610390847678,.
4,20,7,5.57205082505717,5.989208379671285,0.01824937432983742,0.01439366043172255,1.7387520205092613,1.8418287471931043,.
4,21,8,25.122461538461543,24.220532077719938,5.380250554693881E-7,8.591150740946926E-7,6.269197499057176,6.0659486607355015,.
4,22,9,3.2068834802138517,3.2608039167426464,0.07332903301831456,0.07095433288599079,1.134724041958965,1.1490210788390642,.
4,23,10,3.698990396740713,3.742156390781936,0.05444540274444323,0.05305593197624217,1.2640387852747923,1.275266052280556,.
4,24,11,9.251602304303626,7.842840895962886,0.0023528946679292236,0.005102236026418995,2.6283975144563745,2.2922394550558236,.
4,25,12,5.275894361714391,5.4889278791140885,0.021622677126776152,0.01913727489984851,1.6650905365895496,1.7181199046060853,.
4,26,13,2.0581900452488684,1.8082664481761275,0.15138989720542861,0.17871632571108487,0.8199031059081435,0.7478357729426792,.
4,27,14,1.4551048951048953,1.4356501637467947,0.2277105919656527,0.23084453755704848,0.6426167676929446,0.6366803976426176,.
5,0,1,4.3060930741266645,4.31819896885968,0.03797608301242433,0.037706811322545664,1.4204898319585817,1.4235801921654543,.
5,15,2,19.399811580882353,18.612599208386012,1.060175190797504E-5,1.6015856689655713E-5,4.97462236293341,4.795449825926831,.
5,16,3,13.917113478866979,13.751231774596091,1.9105102072135456E-4,2.086839296417493E-4,3.7188506376800077,3.6805109938508553,.
5,17,4,1.3248251087162033,1.367301404988842,0.2497279270289554,0.24227608128936517,0.6025328878593892,0.6156894594769889,.
5,18,5,6.063063474658869,5.6749625146535525,0.013803802832719675,0.017208707517681582,1.8600012526023266,1.7642517466984464,.
5,19,6,19.09110058433656,17.185173562657923,1.246246625268932E-5,3.390724093907838E-5,4.904396004711634,4.469707547694142,.
5,20,7,5.954733506944445,6.314738076714289,0.014677821456708554,0.011973843205597481,1.8333383994295405,1.921766433127836,.
5,21,8,0.8192212317666125,0.936761988514851,0.3654079577672287,0.33311196891837325,0.43722199891899477,0.47740976256004375,.
