0.0,1.0,23011.0,4.888747751999996E7
244.0,1.0,23011.0,8.747445752000007E7
152.0,1.0,21915.0,-18557.100000000013
244.0,1.0,21915.0,-2957.8900000000017
213.0,1.0,22281.0,171097.85
31.0,1.0,23011.0,6.336419433999996E7
335.0,1.0,22281.0,-1281804.83
305.0,1.0,21915.0,21998.67999999996
274.0,1.0,21915.0,14909.529999999992
244.0,1.0,22281.0,232282.18000000002
213.0,1.0,23011.0,4.3024209779000026E8
91.0,1.0,23011.0,3.339023195700013E8
182.0,1.0,23011.0,6.16964713780001E8
182.0,1.0,21915.0,81052.01999999999
0.0,1.0,21915.0,-123475.31000000004
335.0,1.0,22646.0,1.1431802090999989E8
335.0,1.0,21915.0,57757.3
305.0,1.0,22281.0,203119.08000000002
60.0,1.0,22646.0,-170125.98999999985
274.0,1.0,22281.0,393496.36
121.0,1.0,22646.0,87085.1899999999
244.0,1.0,22646.0,1.0044025649999999E7
0.0,1.0,22646.0,1607470.29
91.0,1.0,21915.0,2686.870000000001
213.0,1.0,22646.0,4679073.6099999985
213.0,1.0,21915.0,25985.609999999997
91.0,1.0,22646.0,252198.14000000022
91.0,1.0,22281.0,444605.3400000001
182.0,1.0,22646.0,3711743.8099999996
182.0,1.0,22281.0,183711.77
0.0,1.0,22281.0,212329.04000000007
121.0,1.0,21915.0,-12970.25
60.0,1.0,21915.0,1065.8099999999858
152.0,1.0,23011.0,7.788494901200016E8
60.0,1.0,22281.0,380306.47999999986
31.0,1.0,21915.0,224484.04
31.0,1.0,22281.0,128346.00000000001
305.0,1.0,22646.0,1.2301211320000004E7
60.0,1.0,23011.0,1.963071466600003E8
152.0,1.0,22281.0,156415.68000000002
274.0,1.0,22646.0,1.1925481370000003E7
152.0,1.0,22646.0,2040958.4399999995
121.0,1.0,23011.0,6.745883503600019E8
31.0,1.0,22646.0,397213.8299999999
121.0,1.0,22281.0,108407.42
91.0,2.0,22646.0,1.941267921000001E7
91.0,2.0,22281.0,2675748.7599999993
31.0,2.0,22646.0,1.41249216E7
91.0,2.0,21915.0,83082.17000000004
182.0,2.0,23011.0,1.3063179317514814E10
31.0,2.0,22281.0,273871.76999999996
0.0,2.0,22646.0,1.407499522699999E8
182.0,2.0,22646.0,3.2798097260000058E7
182.0,2.0,22281.0,8546167.37
182.0,2.0,21915.0,157086.33000000002
31.0,2.0,21915.0,312928.95
152.0,2.0,23011.0,1.5322037839893837E10
60.0,2.0,23011.0,6.53864170349991E8
0.0,2.0,22281.0,1639149.4000000004
213.0,2.0,21915.0,87112.72999999998
213.0,2.0,22281.0,8757688.729999999
213.0,2.0,22646.0,3.3365527690000024E7
152.0,2.0,22646.0,3.0477769260000005E7
152.0,2.0,22281.0,6213303.5600000005
60.0,2.0,22646.0,2.0745075400000017E7
152.0,2.0,21915.0,332934.26999999984
335.0,2.0,22281.0,1.1343677280000001E7
335.0,2.0,21915.0,224100.64000000007
60.0,2.0,22281.0,906377.7500000001
305.0,2.0,22646.0,6.964918308000024E7
60.0,2.0,21915.0,429513.3400000001
305.0,2.0,22281.0,1.0251810190000001E7
305.0,2.0,21915.0,318580.12999999995
121.0,2.0,23011.0,6.195159079369464E9
0.0,2.0,21915.0,196195.8100000001
274.0,2.0,22646.0,5.603290249000012E7
121.0,2.0,22646.0,2.294997776000003E7
274.0,2.0,22281.0,1.0226112280000001E7
274.0,2.0,21915.0,409696.1500000001
121.0,2.0,22281.0,4172961.2699999996
121.0,2.0,21915.0,334181.87000000005
244.0,2.0,23011.0,8.602137633964575E9
244.0,2.0,22646.0,4.579001857000005E7
244.0,2.0,22281.0,1.0891063370000001E7
244.0,2.0,21915.0,212401.40999999995
213.0,2.0,23011.0,1.046082229610733E10
91.0,2.0,23011.0,1.5248460923100085E9
31.0,2.0,23011.0,2.1222347652999818E8
335.0,2.0,22646.0,6.26611855219998E8
0.0,2.0,23011.0,2.0302299223999888E8
