-100,-100,0.07872305986808102,0.07872305986808102,21,10,48
-100,-100,0.18547601690722906,-0.18547601690722906,21,16,48
-100,-100,0.021610515609349262,-0.021610515609349262,21,8,48
-100,-100,0.09677810190610193,-0.09677810190610193,21,17,48
-100,-100,0.11465357445851354,-0.11465357445851354,21,18,48
-100,-100,0.4547509098087379,-0.4547509098087379,30,19,48
-100,-100,0.09370333881808493,-0.09370333881808493,21,20,48
-100,-100,0.08217756884826109,-0.08217756884826109,21,29,48
-100,-100,0.46769255637149304,-0.46769255637149304,30,53,48
-100,-100,0.14497058952928157,-0.14497058952928157,21,31,48
-100,-100,0.0061063657306421465,0.0061063657306421465,21,32,48
-100,-100,0.18088658022376183,-0.18088658022376183,21,43,48
-100,-100,0.16772218133156966,-0.16772218133156966,21,33,48
-100,-100,0.23197883206538886,-0.23197883206538886,21,11,48
-100,-100,0.08879819301573318,0.08879819301573318,21,38,48
-100,-100,0.13029059304694598,-0.13029059304694598,21,12,48
-100,-100,0.028849219801043574,0.028849219801043574,21,39,48
-100,-100,0.21155692291472591,0.21155692291472591,21,13,48
-100,-100,0.4464272170988812,0.4464272170988812,30,40,48
-100,-100,0.08426654759852611,-0.08426654759852611,21,14,48
-100,-100,0.12194420917920974,0.12194420917920974,21,41,48
-100,-100,0.1810091131971435,-0.1810091131971435,21,15,48
-100,-100,0.06685294900002638,0.06685294900002638,21,42,48
-100,-100,0.056228578316292306,0.056228578316292306,21,10,47
-100,-100,0.17496422490561298,-0.17496422490561298,21,16,47
-100,-100,0.017264456793344325,0.017264456793344325,21,8,47
-100,-100,0.10230699144807397,-0.10230699144807397,21,17,47
-100,-100,0.08658078385223446,-0.08658078385223446,21,18,47
-100,-100,0.4431934970887315,-0.4431934970887315,30,19,47
-100,-100,0.07010370367632604,-0.07010370367632604,21,20,47
-100,-100,0.057542112768278295,-0.057542112768278295,21,29,47
-100,-100,0.48188336502362034,-0.48188336502362034,30,53,47
-100,-100,0.14970530704191373,-0.14970530704191373,21,31,47
-100,-100,0.025512424447388337,0.025512424447388337,21,32,47
-100,-100,0.16259249147574534,-0.16259249147574534,21,43,47
-100,-100,0.14338052803100293,-0.14338052803100293,21,33,47
-100,-100,0.22988704718985936,-0.22988704718985936,21,11,47
-100,-100,0.14152695484722536,0.14152695484722536,21,38,47
-100,-100,0.1189100348500959,-0.1189100348500959,21,12,47
-100,-100,0.0786066345415208,0.0786066345415208,21,39,47
-100,-100,0.2327711401503697,0.2327711401503697,21,13,47
-100,-100,0.4674122105024009,0.4674122105024009,30,40,47
-100,-100,0.09369791280262298,-0.09369791280262298,21,14,47
-100,-100,0.126203004851995,0.126203004851995,21,41,47
-100,-100,0.2095995126421661,-0.2095995126421661,21,15,47
-100,-100,0.08241194509757659,0.08241194509757659,21,42,47
-100,-100,0.012939193179405558,0.012939193179405558,21,10,50
-100,-100,0.007391816650419409,0.007391816650419409,21,16,50
-100,-100,0.02939613605602718,-0.02939613605602718,21,8,50
-100,-100,0.07066859593318073,-0.07066859593318073,21,17,50
-100,-100,0.02693557003858153,-0.02693557003858153,21,18,50
-100,-100,0.018478418849967225,-0.018478418849967225,21,19,50
-100,-100,0.06974786511934124,-0.06974786511934124,21,20,50
-100,-100,0.03527495645924267,0.03527495645924267,21,29,50
-100,-100,0.09997616062172086,-0.09997616062172086,21,53,50
-100,-100,0.01462325751040016,0.01462325751040016,21,31,50
-100,-100,0.017743124326126965,-0.017743124326126965,21,32,50
-100,-100,0.05791239033138807,-0.05791239033138807,21,43,50
-100,-100,0.0779009651867322,-0.0779009651867322,21,33,50
-100,-100,0.05510353158965594,-0.05510353158965594,21,11,50
-100,-100,0.04937742111046751,-0.04937742111046751,21,38,50
-100,-100,0.01456585543764083,-0.01456585543764083,21,12,50
-100,-100,0.043056138211604617,-0.043056138211604617,21,39,50
-100,-100,0.015538158656875311,0.015538158656875311,21,13,50
-100,-100,0.05042764210549088,0.05042764210549088,21,40,50
-100,-100,0.029270210476510267,0.029270210476510267,21,14,50
-100,-100,2.362118185446417E-4,2.362118185446417E-4,21,41,50
-100,-100,0.08205276051426436,-0.08205276051426436,21,15,50
-100,-100,0.00827684876187644,-0.00827684876187644,21,42,50
-100,-100,0.18086285960099394,0.18086285960099394,21,10,49
-100,-100,0.04335700609419319,0.04335700609419319,21,16,49
-100,-100,0.10771898954666483,-0.10771898954666483,21,8,49
-100,-100,0.06055261664216059,-0.06055261664216059,21,17,49
-100,-100,0.06118144638181158,0.06118144638181158,21,18,49
-100,-100,0.054017471793681146,-0.054017471793681146,21,19,49
-100,-100,0.0781413392212408,0.0781413392212408,21,20,49
-100,-100,0.2228775390032591,0.2228775390032591,21,29,49
-100,-100,0.17425557919248977,-0.17425557919248977,21,53,49
-100,-100,0.035624045436075794,0.035624045436075794,21,31,49
-100,-100,0.16167720031979738,-0.16167720031979738,21,32,49
-100,-100,0.21566627139907849,-0.21566627139907849,21,43,49
-100,-100,0.15158262844391973,-0.15158262844391973,21,33,49
-100,-100,0.0226025945720621,-0.0226025945720621,21,11,49
-100,-100,7.118955879815621E-4,7.118955879815621E-4,21,38,49
-100,-100,0.008718026253063822,0.008718026253063822,21,12,49
-100,-100,0.06708320737856309,-0.06708320737856309,21,39,49
-100,-100,0.08236848870245012,-0.08236848870245012,21,13,49
-100,-100,0.13306230651030043,0.13306230651030043,21,40,49
-100,-100,0.04294467379561936,0.04294467379561936,21,14,49
-100,-100,0.03726530936727541,0.03726530936727541,21,41,49
-100,-100,0.12623999969959213,-0.12623999969959213,21,15,49
-100,-100,0.09325368325402991,0.09325368325402991,21,42,49
-100,-100,0.020592702238253966,-0.020592702238253966,21,10,51
-100,-100,1.1986319679553633E-4,-1.1986319679553633E-4,21,16,51
-100,-100,0.009544522896809947,-0.009544522896809947,21,8,51
-100,-100,0.002640828712702791,-0.002640828712702791,21,17,51
-100,-100,0.07657597005649616,0.07657597005649616,21,18,51
-100,-100,0.04708675305905634,0.04708675305905634,21,19,51
-100,-100,0.08976136328890835,-0.08976136328890835,21,20,51
-100,-100,0.04139606933298181,-0.04139606933298181,21,29,51
-100,-100,0.02203602287646332,0.02203602287646332,21,53,51
-100,-100,0.08598950833689917,-0.08598950833689917,21,31,51
-100,-100,0.016525098177452263,0.016525098177452263,21,32,51
-100,-100,0.1350938930504401,0.1350938930504401,21,43,51
-100,-100,0.02544441413939041,0.02544441413939041,21,33,51
-100,-100,0.025065768376774836,-0.025065768376774836,21,11,51
-100,-100,0.06097024873376127,0.06097024873376127,21,38,51
-100,-100,0.09264630200364657,0.09264630200364657,21,12,51
-100,-100,0.12596485635511692,0.12596485635511692,21,39,51
-100,-100,0.0378858805980535,0.0378858805980535,21,13,51
-100,-100,0.04666556779318795,0.04666556779318795,21,40,51
-100,-100,0.03454698783682766,-0.03454698783682766,21,14,51
-100,-100,0.02572851578227773,-0.02572851578227773,21,41,51
-100,-100,0.02588612736470805,0.02588612736470805,21,15,51
-100,-100,0.04324818808052222,-0.04324818808052222,21,42,51
-100,-100,0.0013431370586360035,-0.0013431370586360035,21,10,46
-100,-100,0.05332110332135337,0.05332110332135337,21,16,46
-100,-100,0.18104434511005296,0.18104434511005296,21,8,46
-100,-100,0.04141486766988597,-0.04141486766988597,21,17,46
-100,-100,0.035798531487152466,0.035798531487152466,21,18,46
-100,-100,0.4520868860311409,0.4520868860311409,30,19,46
-100,-100,0.013528466866251747,-0.013528466866251747,21,20,46
-100,-100,0.03793377807386658,-0.03793377807386658,21,29,46
-100,-100,0.4768141470849979,0.4768141470849979,30,53,46
-100,-100,0.01648262011583377,0.01648262011583377,21,31,46
-100,-100,0.10144256383795597,0.10144256383795597,21,32,46
-100,-100,0.296458395698224,0.296458395698224,21,43,46
-100,-100,0.4093477912372027,0.4093477912372027,30,33,46
-100,-100,0.22511732908077334,0.22511732908077334,21,11,46
-100,-100,0.055541727435048635,0.055541727435048635,21,38,46
-100,-100,0.12268584724514069,0.12268584724514069,21,12,46
-100,-100,0.20033157916627162,0.20033157916627162,21,39,46
-100,-100,0.09335352858719173,-0.09335352858719173,21,13,46
-100,-100,0.32525659763953574,-0.32525659763953574,30,40,46
-100,-100,0.07198285604724187,-0.07198285604724187,21,14,46
-100,-100,0.09884831575216414,-0.09884831575216414,21,41,46
-100,-100,0.11737419709639467,0.11737419709639467,21,15,46
-100,-100,0.12310843991312105,-0.12310843991312105,21,42,46
-100,-100,0.0013431370586360035,-0.0013431370586360035,21,10,45
-100,-100,0.05332110332135337,0.05332110332135337,21,16,45
-100,-100,0.18104434511005296,0.18104434511005296,21,8,45
-100,-100,0.04141486766988597,-0.04141486766988597,21,17,45
-100,-100,0.035798531487152466,0.035798531487152466,21,18,45
-100,-100,0.4520868860311409,0.4520868860311409,30,19,45
-100,-100,0.013528466866251747,-0.013528466866251747,21,20,45
-100,-100,0.03793377807386658,-0.03793377807386658,21,29,45
-100,-100,0.4768141470849979,0.4768141470849979,30,53,45
-100,-100,0.01648262011583377,0.01648262011583377,21,31,45
-100,-100,0.10144256383795597,0.10144256383795597,21,32,45
-100,-100,0.296458395698224,0.296458395698224,21,43,45
-100,-100,0.4093477912372027,0.4093477912372027,30,33,45
-100,-100,0.22511732908077334,0.22511732908077334,21,11,45
-100,-100,0.055541727435048635,0.055541727435048635,21,38,45
-100,-100,0.12268584724514069,0.12268584724514069,21,12,45
-100,-100,0.20033157916627162,0.20033157916627162,21,39,45
-100,-100,0.09335352858719173,-0.09335352858719173,21,13,45
-100,-100,0.32525659763953574,-0.32525659763953574,30,40,45
-100,-100,0.07198285604724187,-0.07198285604724187,21,14,45
-100,-100,0.09884831575216414,-0.09884831575216414,21,41,45
-100,-100,0.11737419709639467,0.11737419709639467,21,15,45
-100,-100,0.12310843991312105,-0.12310843991312105,21,42,45
2,-100,0.04667755885306838,0.04667755885306838,21,10,48
2,-100,0.16765020825842214,-0.16765020825842214,21,16,48
2,-100,0.12634385348729923,0.12634385348729923,21,8,48
2,-100,0.35921857059017415,-0.35921857059017415,30,17,48
2,-100,0.13351044484768942,-0.13351044484768942,21,18,48
2,-100,0.27269393182147594,-0.27269393182147594,21,19,48
2,-100,0.25747063851507757,-0.25747063851507757,21,20,48
2,-100,0.13978437510546424,-0.13978437510546424,21,29,48
2,-100,0.30651987442771167,-0.30651987442771167,30,53,48
2,-100,0.19056272173888483,-0.19056272173888483,21,31,48
2,-100,0.08699207722573048,0.08699207722573048,21,32,48
2,-100,0.01219870243020116,0.01219870243020116,21,43,48
2,-100,0.10171668105262227,0.10171668105262227,21,33,48
2,-100,0.0038865809264392003,0.0038865809264392003,21,11,48
2,-100,0.05732890647117807,-0.05732890647117807,21,38,48
2,-100,0.10446073465904286,-0.10446073465904286,21,12,48
2,-100,0.08875040485987204,0.08875040485987204,21,39,48
2,-100,0.1242019135688974,0.1242019135688974,21,13,48
2,-100,0.23241593375104846,0.23241593375104846,21,40,48
2,-100,0.1402434742541738,-0.1402434742541738,21,14,48
2,-100,0.012134227915397842,-0.012134227915397842,21,41,48
2,-100,0.07283530551373074,-0.07283530551373074,21,15,48
2,-100,2.0264274846054823E-4,-2.0264274846054823E-4,21,42,48
2,-100,0.002964004997630859,-0.002964004997630859,21,10,47
2,-100,0.15379472100988373,-0.15379472100988373,21,16,47
2,-100,0.1516259616451289,0.1516259616451289,21,8,47
2,-100,0.312349482077936,-0.312349482077936,30,17,47
2,-100,0.0854459943440353,-0.0854459943440353,21,18,47
2,-100,0.29765072825154626,-0.29765072825154626,21,19,47
2,-100,0.24574674926736528,-0.24574674926736528,21,20,47
2,-100,0.09527507096175356,-0.09527507096175356,21,29,47
2,-100,0.3517031493685311,-0.3517031493685311,30,53,47
2,-100,0.17779049010542994,-0.17779049010542994,21,31,47
2,-100,0.09271231368515026,0.09271231368515026,21,32,47
2,-100,0.05481242100876674,0.05481242100876674,21,43,47
2,-100,0.11828699885935783,0.11828699885935783,21,33,47
2,-100,0.036741321543109606,-0.036741321543109606,21,11,47
2,-100,0.05152218606111059,0.05152218606111059,21,38,47
2,-100,0.11429260239598596,-0.11429260239598596,21,12,47
2,-100,0.10314002757036628,0.10314002757036628,21,39,47
2,-100,0.1903144120748739,0.1903144120748739,21,13,47
2,-100,0.27451624396062213,0.27451624396062213,21,40,47
2,-100,0.15699169631933316,-0.15699169631933316,21,14,47
2,-100,0.023494088958429,-0.023494088958429,21,41,47
2,-100,0.10844093573209013,-0.10844093573209013,21,15,47
2,-100,0.021491261578466647,0.021491261578466647,21,42,47
2,-100,0.019877045707547367,0.019877045707547367,21,10,50
2,-100,0.044266588549534726,0.044266588549534726,21,16,50
2,-100,0.03797787942047372,0.03797787942047372,21,8,50
2,-100,0.10847571618726864,-0.10847571618726864,21,17,50
2,-100,0.020834307472756372,0.020834307472756372,21,18,50
2,-100,0.06723092948033121,0.06723092948033121,21,19,50
2,-100,0.028678262890027863,-0.028678262890027863,21,20,50
2,-100,0.012959572146326322,0.012959572146326322,21,29,50
2,-100,0.022012815164116146,-0.022012815164116146,21,53,50
2,-100,0.047108048036655845,0.047108048036655845,21,31,50
2,-100,0.06943688489778035,0.06943688489778035,21,32,50
2,-100,0.021585036884898788,-0.021585036884898788,21,43,50
2,-100,0.0027170652305756452,0.0027170652305756452,21,33,50
2,-100,0.1179364179809716,0.1179364179809716,21,11,50
2,-100,0.0059790932896519105,-0.0059790932896519105,21,38,50
2,-100,0.07142908975337055,0.07142908975337055,21,12,50
