0,.,0.05202681505471651,0.011525239473761275,9,0.010727056019070322
0,.,.,0.021796165705628874,60,0.07151370679380215
0,.,.,0.032067091937496475,109,0.12991656734207388
0,.,.,0.04233801816936407,134,0.15971394517282478
0,.,.,0.052608944401231664,209,0.24910607866507747
0,.,.,0.06287987063309927,173,0.2061978545887962
0,.,.,0.07315079686496687,96,0.11442193087008343
0,.,.,0.08342172309683446,38,0.04529201430274136
0,.,.,0.09369264932870205,8,0.009535160905840286
0,.,.,0.10396357556056965,3,0.003575685339690107
1,.,0.040575186422037245,0.011525239473761275,7,0.02611940298507463
1,.,.,0.021796165705628874,43,0.16044776119402987
1,.,.,0.032067091937496475,83,0.30970149253731344
1,.,.,0.04233801816936407,45,0.16791044776119401
1,.,.,0.052608944401231664,51,0.19029850746268656
1,.,.,0.06287987063309927,26,0.09701492537313433
1,.,.,0.07315079686496687,11,0.041044776119402986
1,.,.,0.08342172309683446,2,0.00746268656716418
1,.,.,0.09369264932870205,0,0.0
1,.,.,0.10396357556056965,0,0.0
2,.,0.05740166001716496,0.011525239473761275,2,0.0035026269702276708
2,.,.,0.021796165705628874,17,0.0297723292469352
2,.,.,0.032067091937496475,26,0.04553415061295972
2,.,.,0.04233801816936407,89,0.15586690017513136
2,.,.,0.052608944401231664,158,0.276707530647986
2,.,.,0.06287987063309927,147,0.2574430823117338
2,.,.,0.07315079686496687,85,0.14886164623467601
2,.,.,0.08342172309683446,36,0.06304728546409807
2,.,.,0.09369264932870205,8,0.014010507880910683
2,.,.,0.10396357556056965,3,0.005253940455341506
3,.,0.03254821051426008,0.011525239473761275,7,0.06306306306306307
3,.,.,0.021796165705628874,37,0.33333333333333337
3,.,.,0.032067091937496475,39,0.35135135135135137
3,.,.,0.04233801816936407,10,0.0900900900900901
3,.,.,0.052608944401231664,13,0.11711711711711711
3,.,.,0.06287987063309927,2,0.018018018018018018
3,.,.,0.07315079686496687,2,0.018018018018018018
3,.,.,0.08342172309683446,1,0.009009009009009009
3,.,.,0.09369264932870205,0,0.0
3,.,.,0.10396357556056965,0,0.0
4,.,0.04625030951607077,0.011525239473761275,0,0.0
4,.,.,0.021796165705628874,6,0.03821656050955414
4,.,.,0.032067091937496475,44,0.2802547770700637
4,.,.,0.04233801816936407,35,0.2229299363057325
4,.,.,0.052608944401231664,38,0.24203821656050956
4,.,.,0.06287987063309927,24,0.15286624203821655
4,.,.,0.07315079686496687,9,0.057324840764331204
4,.,.,0.08342172309683446,1,0.006369426751592356
4,.,.,0.09369264932870205,0,0.0
4,.,.,0.10396357556056965,0,0.0
5,.,0.05905241774765977,0.011525239473761275,1,0.0019267822736030828
5,.,.,0.021796165705628874,10,0.019267822736030827
5,.,.,0.032067091937496475,14,0.026974951830443163
5,.,.,0.04233801816936407,70,0.1348747591522158
5,.,.,0.052608944401231664,151,0.2909441233140655
5,.,.,0.06287987063309927,143,0.27552986512524086
5,.,.,0.07315079686496687,83,0.1599229287090559
5,.,.,0.08342172309683446,36,0.06936416184971099
5,.,.,0.09369264932870205,8,0.015414258188824663
5,.,.,0.10396357556056965,3,0.005780346820809249
6,.,0.0409258280531878,0.011525239473761275,1,0.019230769230769232
6,.,.,0.021796165705628874,7,0.1346153846153846
6,.,.,0.032067091937496475,12,0.23076923076923075
6,.,.,0.04233801816936407,19,0.3653846153846154
6,.,.,0.052608944401231664,7,0.1346153846153846
6,.,.,0.06287987063309927,4,0.07692307692307693
6,.,.,0.07315079686496687,2,0.038461538461538464
6,.,.,0.08342172309683446,0,0.0
6,.,.,0.09369264932870205,0,0.0
6,.,.,0.10396357556056965,0,0.0
7,7,0.013785011297089528,0.011525239473761275,6,0.6666666666666667
7,7,.,0.021796165705628874,3,0.33333333333333337
7,7,.,0.032067091937496475,0,0.0
7,7,.,0.04233801816936407,0,0.0
7,7,.,0.052608944401231664,0,0.0
7,7,.,0.06287987063309927,0,0.0
7,7,.,0.07315079686496687,0,0.0
7,7,.,0.08342172309683446,0,0.0
7,7,.,0.09369264932870205,0,0.0
7,7,.,0.10396357556056965,0,0.0
8,.,0.034203786915775136,0.011525239473761275,1,0.00980392156862745
8,.,.,0.021796165705628874,34,0.33333333333333337
8,.,.,0.032067091937496475,39,0.38235294117647056
8,.,.,0.04233801816936407,10,0.09803921568627452
8,.,.,0.052608944401231664,13,0.12745098039215685
8,.,.,0.06287987063309927,2,0.0196078431372549
8,.,.,0.07315079686496687,2,0.0196078431372549
8,.,.,0.08342172309683446,1,0.00980392156862745
8,.,.,0.09369264932870205,0,0.0
8,.,.,0.10396357556056965,0,0.0
9,.,0.0385940695390237,0.011525239473761275,0,0.0
9,.,.,0.021796165705628874,4,0.0625
9,.,.,0.032067091937496475,33,0.515625
9,.,.,0.04233801816936407,16,0.25
9,.,.,0.052608944401231664,5,0.078125
9,.,.,0.06287987063309927,5,0.078125
9,.,.,0.07315079686496687,1,0.015625
9,.,.,0.08342172309683446,0,0.0
9,.,.,0.09369264932870205,0,0.0
9,.,.,0.10396357556056965,0,0.0
10,.,0.051519119822855855,0.011525239473761275,0,0.0
10,.,.,0.021796165705628874,2,0.02150537634408602
10,.,.,0.032067091937496475,11,0.11827956989247312
10,.,.,0.04233801816936407,19,0.2043010752688172
10,.,.,0.052608944401231664,33,0.3548387096774194
10,.,.,0.06287987063309927,19,0.2043010752688172
10,.,.,0.07315079686496687,8,0.08602150537634408
10,.,.,0.08342172309683446,1,0.01075268817204301
10,.,.,0.09369264932870205,0,0.0
10,.,.,0.10396357556056965,0,0.0
11,.,0.06250914692559187,0.011525239473761275,0,0.0
11,.,.,0.021796165705628874,3,0.010638297872340425
11,.,.,0.032067091937496475,2,0.0070921985815602835
11,.,.,0.04233801816936407,25,0.08865248226950355
11,.,.,0.052608944401231664,74,0.2624113475177305
11,.,.,0.06287987063309927,85,0.30141843971631205
11,.,.,0.07315079686496687,58,0.20567375886524822
11,.,.,0.08342172309683446,27,0.09574468085106384
11,.,.,0.09369264932870205,7,0.02482269503546099
11,.,.,0.10396357556056965,1,0.0035460992907801418
12,.,0.05493934758657601,0.011525239473761275,1,0.0042194092827004225
12,.,.,0.021796165705628874,7,0.029535864978902954
12,.,.,0.032067091937496475,12,0.05063291139240507
12,.,.,0.04233801816936407,45,0.189873417721519
12,.,.,0.052608944401231664,77,0.3248945147679325
12,.,.,0.06287987063309927,58,0.24472573839662448
12,.,.,0.07315079686496687,25,0.10548523206751055
12,.,.,0.08342172309683446,9,0.0379746835443038
12,.,.,0.09369264932870205,1,0.0042194092827004225
12,.,.,0.10396357556056965,2,0.008438818565400845
13,.,0.0330201243668395,0.011525239473761275,0,0.0
13,.,.,0.021796165705628874,5,0.2380952380952381
13,.,.,0.032067091937496475,7,0.33333333333333337
13,.,.,0.04233801816936407,8,0.38095238095238093
13,.,.,0.052608944401231664,1,0.047619047619047616
13,.,.,0.06287987063309927,0,0.0
13,.,.,0.07315079686496687,0,0.0
13,.,.,0.08342172309683446,0,0.0
13,.,.,0.09369264932870205,0,0.0
13,.,.,0.10396357556056965,0,0.0
14,.,0.04628130474393987,0.011525239473761275,1,0.03225806451612903
14,.,.,0.021796165705628874,2,0.06451612903225806
14,.,.,0.032067091937496475,5,0.16129032258064516
14,.,.,0.04233801816936407,11,0.3548387096774194
14,.,.,0.052608944401231664,6,0.1935483870967742
14,.,.,0.06287987063309927,4,0.12903225806451613
14,.,.,0.07315079686496687,2,0.06451612903225806
14,.,.,0.08342172309683446,0,0.0
14,.,.,0.09369264932870205,0,0.0
14,.,.,0.10396357556056965,0,0.0
15,.,0.042776803794835075,0.011525239473761275,0,0.0
15,.,.,0.021796165705628874,6,0.21428571428571427
15,.,.,0.032067091937496475,8,0.28571428571428575
15,.,.,0.04233801816936407,3,0.10714285714285714
15,.,.,0.052608944401231664,6,0.21428571428571427
15,.,.,0.06287987063309927,2,0.07142857142857144
15,.,.,0.07315079686496687,2,0.07142857142857144
15,.,.,0.08342172309683446,1,0.03571428571428572
15,.,.,0.09369264932870205,0,0.0
15,.,.,0.10396357556056965,0,0.0
16,.,0.03095994269126597,0.011525239473761275,1,0.013513513513513513
16,.,.,0.021796165705628874,28,0.3783783783783784
16,.,.,0.032067091937496475,31,0.41891891891891897
16,.,.,0.04233801816936407,7,0.0945945945945946
16,.,.,0.052608944401231664,7,0.0945945945945946
16,.,.,0.06287987063309927,0,0.0
16,.,.,0.07315079686496687,0,0.0
16,.,.,0.08342172309683446,0,0.0
16,.,.,0.09369264932870205,0,0.0
16,.,.,0.10396357556056965,0,0.0
17,.,0.03677111358686965,0.011525239473761275,0,0.0
17,.,.,0.021796165705628874,4,0.06779661016949153
17,.,.,0.032067091937496475,33,0.559322033898305
17,.,.,0.04233801816936407,16,0.2711864406779661
17,.,.,0.052608944401231664,4,0.06779661016949153
