0,33,9,.,.,.,.,.,.,0.001226265504833901
0,26,12,.,.,.,.,.,.,0.015596135194459682
0,34,8,.,.,.,.,.,.,0.008928414288641884
0,27,2,.,.,.,.,.,.,0.012122240772613674
0,28,3,.,.,.,.,.,.,0.007232302040705865
0,47,23,.,.,.,.,.,.,0.051641061184808074
0,46,22,.,.,.,.,.,.,0.025350407591189533
0,29,4,.,.,.,.,.,.,0.006724798040515539
0,25,1,.,.,.,.,.,.,0.0011501247752861987
0,30,5,.,.,.,.,.,.,0.008774340703484651
0,41,17,.,.,.,.,.,.,0.009135724868740758
0,32,7,.,.,.,.,.,.,0.030827496496755674
0,42,18,.,.,.,.,.,.,0.008531639141431041
0,43,19,.,.,.,.,.,.,0.019033753865160666
0,40,16,.,.,.,.,.,.,0.03520180092187117
0,39,15,.,.,.,.,.,.,0.006256951141020081
0,44,20,.,.,.,.,.,.,0.009516283731581615
0,37,13,.,.,.,.,.,.,0.014591157608617095
0,36,11,.,.,.,.,.,.,0.008124192219350457
0,45,21,.,.,.,.,.,.,0.008766238717185987
0,24,0,.,.,.,.,.,.,0.00795121640701471
0,31,6,.,.,.,.,.,.,0.001946612307505622
0,35,10,.,.,.,.,.,.,0.04367459231962387
0,38,14,.,.,.,.,.,.,0.002485915659409005
1,33,9,.,.,.,.,.,.,0.0019314938325530329
1,26,12,.,.,.,.,.,.,0.004474679545018442
1,34,8,.,.,.,.,.,.,0.00200815537420114
1,27,2,.,.,.,.,.,.,0.005023736176681441
1,28,3,.,.,.,.,.,.,0.0019917140700977005
1,47,23,.,.,.,.,.,.,0.005629643966940982
1,46,22,.,.,.,.,.,.,0.007899273949812907
1,29,4,.,.,.,.,.,.,0.0038530745806037835
1,25,1,.,.,.,.,.,.,0.0027097912862105167
1,30,5,.,.,.,.,.,.,0.002003205214003554
1,41,17,.,.,.,.,.,.,0.003942966261159579
1,32,7,.,.,.,.,.,.,0.005490595029151939
1,42,18,.,.,.,.,.,.,0.005117984551345392
1,43,19,.,.,.,.,.,.,0.00340100792734312
1,40,16,.,.,.,.,.,.,0.012208492461659712
1,39,15,.,.,.,.,.,.,0.003734296318290857
1,44,20,.,.,.,.,.,.,0.0025800880507658476
1,37,13,.,.,.,.,.,.,0.0069242765461245415
1,36,11,.,.,.,.,.,.,0.0021094113919243596
1,45,21,.,.,.,.,.,.,0.0035533766621323945
1,24,0,.,.,.,.,.,.,0.0045822462845446915
1,31,6,.,.,.,.,.,.,0.00218351602069438
1,35,10,.,.,.,.,.,.,0.009831312791032623
1,38,14,.,.,.,.,.,.,0.0031586422129569122
2,33,9,.,.,.,.,.,.,0.0010496482310908412
2,26,12,.,.,.,.,.,.,0.006591961117859535
