232,10,3,171,4,231,2,168,0.003941884187768889,93,145,,2,94,173,0.0,145,0.051519119822855855,0.012733334282786878,220,0.5923566878980892,0.11084624553039332,82,34,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,65,-1,-1,-1,-1,-1,35,5
232,11,3,228,5,229,2,168,0.0031261350808250224,282,159,,2,103,173,0.0,159,0.06250914692559187,0.01335221361034171,213,0.5433526011560693,0.3361144219308701,126,25,-1,-1,-1,-1,-1,-1,-1,-1,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,-1,-1,-1,37
232,12,3,228,5,229,2,168,0.0049481807049087945,237,147,,2,104,173,0.0,147,0.05493934758657601,0.014087351882085215,216,0.45664739884393063,0.2824791418355185,108,57,-1,-1,-1,-1,-1,-1,-1,-1,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,57,-1,-1,-1,37
232,13,3,227,6,172,2,168,8.312614427814021E-4,21,113,,2,106,173,0.0,113,0.0330201243668395,0.00887006154275613,185,0.40384615384615385,0.025029797377830752,98,28,-1,-1,-1,-1,-1,-1,-1,-1,51,-1,-1,28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37
232,14,3,170,6,172,2,168,0.0015106379314175802,31,135,,2,107,173,0.0,135,0.04628130474393987,0.01454179757038005,186,0.5961538461538461,0.03694874851013111,118,61,-1,-1,-1,-1,-1,-1,-1,-1,51,-1,-1,61,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37
232,15,4,228,8,226,2,168,0.0027631046497823726,28,133,,2,109,173,0.0,133,0.042776803794835075,0.016623159026277645,193,0.27450980392156865,0.033373063170441,114,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,52,1,-1,32,-1,-1,-1,-1,-1,-1,5
232,16,4,227,8,226,2,168,0.0011362237951445184,74,111,,2,122,173,0.0,111,0.03095994269126597,0.009150815745173287,195,0.7254901960784313,0.08820023837902265,166,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,52,33,-1,32,-1,-1,-1,-1,-1,-1,5
232,17,4,169,9,228,2,168,0.00112592507103051,59,119,,2,125,173,0.0,119,0.03677111358686965,0.008900391635947844,201,0.921875,0.07032181168057211,163,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,154,-1,-1,-1,-1,-1,3,5
232,18,4,-1,9,228,3,174,0.0,5,155,,0,66,173,0.0,155,0.06010494977444153,0.005646055516896388,206,0.078125,0.0059594755661501785,69,53,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,53,-1,-1,-1,-1,-1,3,5
232,19,4,169,10,171,2,168,6.511666053192872E-4,41,151,,2,127,173,0.0,151,0.05885108172220222,0.01031407687783889,179,0.44086021505376344,0.04886769964243146,137,14,-1,-1,-1,-1,-1,-1,-1,-1,16,-1,-1,-1,-1,-1,-1,-1,65,-1,-1,-1,-1,-1,35,5
232,20,4,229,10,171,2,168,0.001376622577787515,52,135,,2,129,173,0.0,135,0.045738149863755836,0.011478527539829675,182,0.5591397849462365,0.06197854588796186,158,48,-1,-1,-1,-1,-1,-1,-1,-1,49,-1,-1,-1,-1,-1,-1,-1,65,-1,-1,-1,-1,-1,35,5
232,21,4,233,11,228,2,168,0.0026766524840521307,15,136,,2,130,173,0.0,136,0.04846196144253709,0.019213178037604684,203,0.05319148936170213,0.017878426698450536,79,29,-1,-1,-1,-1,-1,-1,-1,-1,19,-1,-1,-1,-1,-1,-1,-1,29,-1,-1,25,-1,-1,-1,37
232,22,4,230,11,228,2,168,0.003225449517048949,267,159,,2,138,173,0.0,159,0.063298314649359,0.012536105735656562,208,0.9468085106382979,0.3182359952324195,123,62,-1,-1,-1,-1,-1,-1,-1,-1,19,-1,-1,-1,-1,-1,-1,-1,62,-1,-1,25,-1,-1,-1,37
232,23,4,172,12,228,2,168,0.0032708264742005045,33,134,,2,139,173,0.0,134,0.0435786050823665,0.017720369318603765,204,0.13924050632911392,0.03933253873659118,121,31,-1,-1,-1,-1,-1,-1,-1,-1,19,-1,-1,-1,-1,-1,-1,-1,31,-1,-1,57,-1,-1,-1,37
232,24,4,171,12,228,2,168,0.0038480669620245753,204,150,,2,140,173,0.0,150,0.05677711475637461,0.012523568648458936,209,0.8607594936708861,0.2431466030989273,105,64,-1,-1,-1,-1,-1,-1,-1,-1,19,-1,-1,-1,-1,-1,-1,-1,64,-1,-1,57,-1,-1,-1,37
232,25,4,226,13,227,2,168,1.867608406034703E-4,10,99,,2,141,173,0.0,99,0.02642146798463153,0.007366997858222198,198,0.47619047619047616,0.011918951132300357,74,26,-1,-1,-1,-1,-1,-1,-1,-1,51,-1,-1,28,-1,-1,-1,26,-1,-1,-1,-1,-1,-1,-1,37
232,26,4,225,13,227,2,168,7.309719419236848E-5,11,120,,2,142,173,0.0,120,0.03901890289611947,0.005038298082455817,200,0.5238095238095238,0.013110846245530394,76,58,-1,-1,-1,-1,-1,-1,-1,-1,51,-1,-1,28,-1,-1,-1,58,-1,-1,-1,-1,-1,-1,-1,37
232,27,4,228,14,170,2,168,0.0013604931313018504,21,144,,2,152,173,0.0,144,0.05109844951435455,0.013655730389838182,187,0.6774193548387096,0.025029797377830752,98,13,-1,-1,12,-1,-1,-1,-1,-1,51,-1,-1,61,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37
232,28,4,229,14,170,2,168,4.7939434337063527E-4,10,117,,2,153,173,0.0,117,0.036165300726069036,0.011073988121924713,188,0.3225806451612903,0.011918951132300357,74,46,-1,-1,45,-1,-1,-1,-1,-1,51,-1,-1,61,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37
232,29,5,-1,15,228,3,174,0.0,11,110,,0,66,173,0.0,110,0.03042734943937473,0.009924117699079908,202,0.39285714285714285,0.013110846245530394,76,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,52,1,-1,27,-1,-1,-1,-1,-1,-1,5
232,30,5,-1,15,228,3,174,0.0,17,144,,0,66,173,0.0,144,0.05076762720130942,0.015233409954591642,207,0.6071428571428571,0.02026221692491061,95,59,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,52,1,-1,128,-1,-1,-1,-1,-1,-1,5
232,31,5,-1,16,227,3,174,0.0,33,101,,0,66,173,0.0,101,0.02659226041284558,0.007026766990784042,197,0.44594594594594594,0.03933253873659118,121,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,52,33,22,32,-1,-1,-1,-1,-1,-1,5
232,32,5,-1,16,227,3,174,0.0,41,115,,0,66,173,0.0,115,0.03447539428121407,0.009214925350268636,199,0.5540540540540541,0.04886769964243146,137,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,52,33,54,32,-1,-1,-1,-1,-1,-1,5
232,33,5,-1,17,169,3,174,0.0,42,115,,0,66,173,0.0,115,0.03399185757018774,0.00646278699097662,175,0.711864406779661,0.050059594755661505,143,7,-1,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,154,-1,-1,-1,-1,-1,3,5
232,34,5,-1,17,169,3,174,0.0,17,134,,0,66,173,0.0,134,0.043637510804554344,0.010476721277127536,177,0.288135593220339,0.02026221692491061,95,39,-1,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,154,-1,-1,-1,-1,-1,3,5
232,35,5,-1,19,169,3,174,0.0,27,157,,0,66,173,0.0,157,0.061720780200027296,0.01075220197989427,176,0.6585365853658537,0.03218116805721097,112,10,-1,11,-1,-1,-1,-1,-1,-1,16,-1,-1,-1,-1,-1,-1,-1,65,-1,-1,-1,-1,-1,35,5
232,36,5,-1,19,169,3,174,0.0,14,146,,0,66,173,0.0,146,0.053316663229253866,0.006783376941703419,178,0.34146341463414637,0.0166865315852205,78,43,-1,44,-1,-1,-1,-1,-1,-1,16,-1,-1,-1,-1,-1,-1,-1,65,-1,-1,-1,-1,-1,35,5
232,37,5,-1,20,229,3,174,0.0,19,146,,0,66,173,0.0,146,0.05251902803492619,0.011611847635205941,212,0.36538461538461536,0.02264600715137068,97,24,-1,-1,-1,-1,-1,-1,-1,-1,49,-1,-1,-1,-1,-1,-1,-1,65,-1,-1,24,-1,-1,35,5
232,38,5,-1,20,229,3,174,0.0,33,132,,0,66,173,0.0,132,0.04183400788641534,0.009545832928836382,215,0.6346153846153846,0.03933253873659118,121,56,-1,-1,-1,-1,-1,-1,-1,-1,49,-1,-1,-1,-1,-1,-1,-1,65,-1,-1,56,-1,-1,35,5
232,39,5,-1,21,233,3,174,0.0,7,115,,0,66,173,0.0,115,0.034181365259031586,0.011988692547896175,222,0.4666666666666667,0.00834326579261025,71,9,-1,-1,-1,-1,-1,-1,-1,-1,19,-1,-1,-1,-1,-1,-1,-1,29,-1,-1,25,-1,-1,-1,67
232,40,5,-1,21,233,3,174,0.0,8,156,,0,66,173,0.0,156,0.06095748310310441,0.015255078621166124,224,0.5333333333333333,0.009535160905840286,72,42,-1,-1,-1,-1,-1,-1,-1,-1,19,-1,-1,-1,-1,-1,-1,-1,29,-1,-1,25,-1,-1,-1,41
232,41,5,-1,22,230,3,174,0.0,150,160,,0,66,173,0.0,160,0.06636795005286865,0.012717109407036773,217,0.5617977528089888,0.17878426698450536,92,30,-1,-1,-1,-1,-1,-1,-1,-1,19,-1,-1,-1,-1,-1,-1,-1,62,-1,-1,25,-1,30,-1,37
232,42,5,-1,22,230,3,174,0.0,117,151,,0,66,173,0.0,151,0.05936288464485945,0.011172817425595468,218,0.43820224719101125,0.1394517282479142,89,63,-1,-1,-1,-1,-1,-1,-1,-1,19,-1,-1,-1,-1,-1,-1,-1,62,-1,-1,25,-1,63,-1,37
232,43,5,-1,23,172,3,174,0.0,11,102,,0,66,173,0.0,102,0.029499119739240378,0.013798314578388758,185,0.3333333333333333,0.013110846245530394,76,28,-1,-1,-1,-1,-1,-1,-1,-1,19,-1,-1,28,-1,-1,-1,-1,31,-1,-1,57,-1,-1,-1,37
232,44,5,-1,23,172,3,174,0.0,22,144,,0,66,173,0.0,144,0.050618347753929566,0.01523405695108132,186,0.6666666666666666,0.026221692491060787,100,61,-1,-1,-1,-1,-1,-1,-1,-1,19,-1,-1,61,-1,-1,-1,-1,31,-1,-1,57,-1,-1,-1,37
232,45,5,-1,24,171,3,174,0.0,105,156,,0,66,173,0.0,156,0.060994363081755806,0.013089893400411487,180,0.5147058823529411,0.12514898688915377,86,15,-1,-1,-1,-1,-1,-1,-1,-1,17,-1,-1,-1,-1,-1,-1,-1,64,-1,-1,57,-1,-1,-1,37
232,46,5,-1,24,171,3,174,0.0,99,145,,0,66,173,0.0,145,0.05230427562339455,0.010187274240010449,183,0.4852941176470588,0.11799761620977355,84,47,-1,-1,-1,-1,-1,-1,-1,-1,68,-1,-1,-1,-1,-1,-1,-1,64,-1,-1,57,-1,-1,-1,37
232,47,5,-1,25,226,3,174,0.0,5,111,,0,66,173,0.0,111,0.03074305149769093,0.006465266864825481,194,0.5,0.0059594755661501785,69,6,-1,-1,-1,-1,-1,-1,-1,-1,51,-1,-1,28,-1,-1,6,26,-1,-1,-1,-1,-1,-1,-1,37
232,48,5,-1,25,226,3,174,0.0,5,96,,0,66,173,0.0,96,0.02209988447157213,0.005798585470835618,196,0.5,0.0059594755661501785,69,38,-1,-1,-1,-1,-1,-1,-1,-1,51,-1,-1,28,-1,-1,38,26,-1,-1,-1,-1,-1,-1,-1,37
232,49,5,-1,26,225,3,174,0.0,5,132,,0,66,173,0.0,132,0.04184277246931861,0.005705999529835048,190,0.45454545454545453,0.0059594755661501785,69,26,-1,-1,-1,-1,-1,-1,-1,-1,51,-1,-1,28,-1,26,-1,58,-1,-1,-1,-1,-1,-1,-1,37
232,50,5,-1,26,225,3,174,0.0,6,119,,0,66,173,0.0,119,0.036665678251786855,0.003178476331404709,192,0.5454545454545454,0.007151370679380214,70,58,-1,-1,-1,-1,-1,-1,-1,-1,51,-1,-1,28,-1,58,-1,58,-1,-1,-1,-1,-1,-1,-1,37
232,51,5,-1,27,228,3,174,0.0,5,119,,0,66,173,0.0,119,0.0367000732498058,0.007159804188335714,202,0.23809523809523808,0.0059594755661501785,69,27,-1,-1,12,-1,-1,-1,-1,-1,51,-1,-1,61,-1,-1,-1,-1,27,-1,-1,-1,-1,-1,-1,37
232,52,5,-1,27,228,3,174,0.0,16,148,,0,66,173,0.0,148,0.05559794209702604,0.012011203476299094,207,0.7619047619047619,0.01907032181168057,80,60,-1,-1,12,-1,-1,-1,-1,-1,51,-1,-1,61,-1,-1,-1,-1,60,-1,-1,-1,-1,-1,-1,37
232,53,5,-1,28,229,3,174,0.0,5,102,,0,66,173,0.0,102,0.02924146982568856,0.011204894156238914,211,0.5,0.0059594755661501785,69,23,-1,-1,45,-1,-1,-1,-1,-1,51,-1,-1,61,-1,-1,-1,-1,-1,-1,-1,23,-1,-1,-1,37
232,54,5,-1,28,229,3,174,0.0,5,133,,0,66,173,0.0,133,0.04308913162644952,0.005525078296731667,214,0.5,0.0059594755661501785,69,55,-1,-1,45,-1,-1,-1,-1,-1,51,-1,-1,61,-1,-1,-1,-1,-1,-1,-1,55,-1,-1,-1,37
